kind,name,parent,detail1,detail2
column,created_by,wiki_comments,text,nullable
column,deleted_at,wiki_comments,timestamp with time zone,nullable
column,id,wiki_comments,uuid,not_null
column,organization_id,wiki_comments,uuid,not_null
column,page_id,wiki_comments,uuid,not_null
column,parent_comment_id,wiki_comments,uuid,nullable
column,resolved,wiki_comments,boolean,not_null
column,selection_end,wiki_comments,integer,nullable
column,selection_start,wiki_comments,integer,nullable
column,selection_text,wiki_comments,text,nullable
column,updated_at,wiki_comments,timestamp with time zone,not_null
column,aliases_en,wiki_dictionary,text[],nullable
column,aliases_pt,wiki_dictionary,text[],nullable
column,category,wiki_dictionary,character varying(100),not_null
column,created_at,wiki_dictionary,timestamp with time zone,not_null
column,created_by,wiki_dictionary,text,nullable
column,deleted_at,wiki_dictionary,timestamp with time zone,nullable
column,description_en,wiki_dictionary,text,nullable
column,description_pt,wiki_dictionary,text,nullable
column,en,wiki_dictionary,character varying(500),not_null
column,id,wiki_dictionary,uuid,not_null
column,is_global,wiki_dictionary,boolean,not_null
column,organization_id,wiki_dictionary,uuid,nullable
column,pt,wiki_dictionary,character varying(500),not_null
column,subcategory,wiki_dictionary,character varying(200),nullable
column,updated_at,wiki_dictionary,timestamp with time zone,not_null
column,updated_by,wiki_dictionary,text,nullable
column,comment,wiki_page_versions,character varying(500),nullable
column,content,wiki_page_versions,text,not_null
column,created_at,wiki_page_versions,timestamp without time zone,not_null
column,created_by,wiki_page_versions,text,nullable
column,html_content,wiki_page_versions,text,nullable
column,id,wiki_page_versions,uuid,not_null
column,organization_id,wiki_page_versions,uuid,nullable
column,page_id,wiki_page_versions,uuid,not_null
column,title,wiki_page_versions,character varying(500),not_null
column,version,wiki_page_versions,integer,not_null
column,category,wiki_pages,character varying(100),nullable
column,content,wiki_pages,text,nullable
column,cover_image,wiki_pages,text,nullable
column,created_at,wiki_pages,timestamp without time zone,not_null
column,created_by,wiki_pages,text,nullable
column,deleted_at,wiki_pages,timestamp without time zone,nullable
column,embedding,wiki_pages,vector(768),nullable
column,embedding_sketch,wiki_pages,text,nullable
column,html_content,wiki_pages,text,nullable
column,icon,wiki_pages,character varying(50),nullable
column,id,wiki_pages,uuid,not_null
column,is_public,wiki_pages,boolean,not_null
column,is_published,wiki_pages,boolean,not_null
column,organization_id,wiki_pages,uuid,nullable
column,parent_id,wiki_pages,uuid,nullable
column,patient_visible,wiki_pages,boolean,not_null
column,slug,wiki_pages,character varying(350),not_null
column,tags,wiki_pages,text[],nullable
column,title,wiki_pages,character varying(500),not_null
column,updated_at,wiki_pages,timestamp without time zone,not_null
column,updated_by,wiki_pages,text,nullable
column,version,wiki_pages,integer,not_null
column,view_count,wiki_pages,integer,not_null
column,amount,xp_transactions,integer,not_null
column,created_at,xp_transactions,timestamp with time zone,nullable
column,created_by,xp_transactions,uuid,nullable
column,description,xp_transactions,text,nullable
column,id,xp_transactions,uuid,not_null
column,metadata,xp_transactions,jsonb,nullable
column,organization_id,xp_transactions,uuid,nullable
column,patient_id,xp_transactions,uuid,not_null
column,reason,xp_transactions,text,not_null
column,source,xp_transactions,text,nullable
enum,appointment_status,,remarcar,17
enum,appointment_status,,rescheduled,7
enum,appointment_status,,no_show,6
enum,appointment_status,,cancelled,5
enum,appointment_status,,completed,4
enum,appointment_status,,in_progress,3
enum,appointment_status,,confirmed,2
enum,appointment_status,,scheduled,1
enum,appointment_status,,agendado,8
enum,appointment_status,,atendido,9
enum,appointment_status,,avaliacao,10
enum,appointment_status,,faltou,11
enum,appointment_status,,faltou_com_aviso,12
enum,appointment_status,,faltou_sem_aviso,13
enum,appointment_status,,nao_atendido,14
enum,appointment_status,,nao_atendido_sem_cobranca,15
enum,appointment_status,,presenca_confirmada,16
enum,appointment_type,,session,2
enum,appointment_type,,reassessment,3
enum,appointment_type,,return,5
enum,appointment_type,,group,4
enum,appointment_type,,evaluation,1
enum,biomechanics_assessment_type,,running_analysis,3
enum,biomechanics_assessment_type,,functional_movement,4
enum,biomechanics_assessment_type,,static_posture,1
enum,biomechanics_assessment_type,,gait_analysis,2
enum,checkin_status,,present,1
enum,checkin_status,,late,3
enum,checkin_status,,absent,2
enum,contact_lifecycle_stage,,opportunity,4
enum,contact_lifecycle_stage,,mql,2
enum,contact_lifecycle_stage,,lead,1
enum,contact_lifecycle_stage,,churned,6
enum,contact_lifecycle_stage,,customer,5
enum,contact_lifecycle_stage,,sql,3
enum,enrollment_status,,waitlist,2
enum,enrollment_status,,cancelled,3
enum,enrollment_status,,confirmed,1
enum,evidence_level,,A,1
enum,evidence_level,,C,3
enum,evidence_level,,B,2
enum,evidence_level,,D,4
enum,exercise_difficulty,,avancado,3
enum,exercise_difficulty,,intermediario,2
enum,exercise_difficulty,,iniciante,1
enum,exercise_protocol_type,,preventivo,3
enum,exercise_protocol_type,,patologia,2
enum,exercise_protocol_type,,pos_operatorio,1
enum,exercise_protocol_type,,esportivo,4
enum,exercise_protocol_type,,funcional,5
enum,file_category,,before_after,4
enum,file_category,,exam,1
enum,file_category,,imaging,2
enum,file_category,,document,3
enum,file_category,,other,5
enum,file_type,,other,5
enum,file_type,,pdf,1
enum,file_type,,jpg,2
enum,file_type,,png,3
enum,file_type,,docx,4
enum,gender,,M,1
enum,gender,,O,3
enum,gender,,F,2
enum,goal_status,,achieved,3
enum,goal_status,,in_progress,2
enum,goal_status,,pending,1
enum,goal_status,,abandoned,4
enum,group_status,,active,1
enum,group_status,,inactive,2
enum,group_status,,full,3
enum,media_type,,video,2
enum,media_type,,youtube,3
enum,media_type,,image,1
enum,package_status,,depleted,5
enum,package_status,,active,1
enum,package_status,,used,3
enum,package_status,,cancelled,4
enum,package_status,,expired,2
enum,pathology_status,,active,1
enum,pathology_status,,treated,2
enum,pathology_status,,monitoring,3
enum,payment_status,,paid,2
enum,payment_status,,refunded,4
enum,payment_status,,partial,3
enum,payment_status,,pending,1
enum,protocol_type,,pos_operatorio,1
enum,protocol_type,,respiratorio,7
enum,protocol_type,,geriatria,9
enum,protocol_type,,conservador,8
enum,protocol_type,,neurologico,6
enum,protocol_type,,funcional,5
enum,protocol_type,,esportivo,4
enum,protocol_type,,preventivo,3
enum,protocol_type,,patologia,2
enum,role,,paciente,5
enum,role,,estagiario,4
enum,role,,recepcionista,3
enum,role,,parceiro,6
enum,role,,pending,7
enum,role,,fisioterapeuta,2
enum,role,,admin,1
enum,session_status,,finalized,2
enum,session_status,,draft,1
enum,session_status,,cancelled,3
enum,session_status,,under_review,1.5
enum,task_priority,,urgent,4
enum,task_priority,,high,3
enum,task_priority,,medium,2
enum,task_priority,,low,1
enum,user_role,,paciente,5
enum,user_role,,estagiario,4
enum,user_role,,admin,1
enum,user_role,,fisioterapeuta,2
enum,user_role,,recepcionista,3
fk,achievements_log_achievement_id_achievements_id_fk,achievements_log,achievements,
fk,achievements_log_patient_id_patients_id_fk,achievements_log,patients,
fk,activity_lab_clinic_profiles_organization_id_fkey,activity_lab_clinic_profiles,organizations,
fk,activity_lab_sessions_organization_id_fkey,activity_lab_sessions,organizations,
fk,activity_lab_sessions_patient_id_fkey,activity_lab_sessions,patients,
fk,ai_config_default_analysis_model_fkey,ai_config,ai_models,
fk,ai_config_default_chat_model_fkey,ai_config,ai_models,
fk,ai_config_default_transcription_model_fkey,ai_config,ai_models,
fk,ai_config_default_vision_model_fkey,ai_config,ai_models,
fk,ai_config_organization_id_fkey,ai_config,organizations,
fk,ai_usage_logs_model_id_fkey,ai_usage_logs,ai_models,
fk,ai_usage_logs_organization_id_fkey,ai_usage_logs,organizations,
fk,ai_usage_logs_user_id_fkey,ai_usage_logs,"neon_auth.""user""",
fk,announcement_reads_announcement_id_announcements_id_fk,announcement_reads,announcements,
fk,announcements_organization_id_organizations_id_fk,announcements,organizations,
fk,appointments_organization_id_fk,appointments,organizations,
fk,appointments_patient_id_patients_id_fk,appointments,patients,
fk,fk_appointments_contact_id,appointments,contacts,
fk,audio_transcription_budgets_organization_id_fkey,audio_transcription_budgets,organizations,
fk,autocomplete_catalog_organization_id_fkey,autocomplete_catalog,organizations,
fk,biomechanics_annotations_assessment_id_fkey,biomechanics_annotations,biomechanics_assessments,
fk,biomechanics_annotations_media_id_fkey,biomechanics_annotations,biomechanics_media,
fk,biomechanics_assessments_patient_id_patients_id_fk,biomechanics_assessments,patients,
fk,fk_biomechanics_assessments_job_id,biomechanics_assessments,biomechanics_jobs,
fk,fk_biomechanics_assessments_primary_media_id,biomechanics_assessments,biomechanics_media,
fk,fk_biomechanics_assessments_protocol_id,biomechanics_assessments,biomechanics_protocols,
fk,biomechanics_events_assessment_id_fkey,biomechanics_events,biomechanics_assessments,
fk,biomechanics_events_media_id_fkey,biomechanics_events,biomechanics_media,
fk,biomechanics_frames_assessment_id_fkey,biomechanics_frames,biomechanics_assessments,
fk,biomechanics_frames_media_id_fkey,biomechanics_frames,biomechanics_media,
fk,biomechanics_jobs_assessment_id_fkey,biomechanics_jobs,biomechanics_assessments,
fk,biomechanics_jobs_media_id_fkey,biomechanics_jobs,biomechanics_media,
fk,biomechanics_jobs_patient_id_fkey,biomechanics_jobs,patients,
fk,biomechanics_media_assessment_id_fkey,biomechanics_media,biomechanics_assessments,
fk,biomechanics_media_patient_id_fkey,biomechanics_media,patients,
fk,biomechanics_review_actions_assessment_id_fkey,biomechanics_review_actions,biomechanics_assessments,
fk,board_automations_board_id_fkey,board_automations,boards,
fk,board_checklist_templates_board_id_fkey,board_checklist_templates,boards,
fk,board_columns_board_id_fkey,board_columns,boards,
fk,board_labels_board_id_fkey,board_labels,boards,
fk,centros_custo_organization_id_fkey,centros_custo,organizations,
fk,centros_custo_organization_id_organizations_id_fk,centros_custo,organizations,
fk,checklist_items_evento_id_fkey,checklist_items,eventos,
fk,clinical_access_logs_organization_id_fkey,clinical_access_logs,organizations,
fk,clinical_access_logs_patient_id_fkey,clinical_access_logs,patients,
fk,clinical_access_logs_session_id_fkey,clinical_access_logs,sessions,
fk,clinical_alerts_patient_id_fkey,clinical_alerts,patients,
fk,clinical_scribe_logs_organization_id_fkey,clinical_scribe_logs,organizations,
fk,clinical_scribe_logs_patient_id_fkey,clinical_scribe_logs,patients,
fk,contact_activities_contact_id_fkey,contact_activities,contacts,
fk,contact_scores_contact_id_fkey,contact_scores,contacts,
fk,contas_financeiras_appointment_id_fkey,contas_financeiras,appointments,
fk,contas_financeiras_organization_id_fkey,contas_financeiras,organizations,
fk,contas_financeiras_organization_id_organizations_id_fk,contas_financeiras,organizations,
fk,contas_financeiras_patient_id_fkey,contas_financeiras,patients,
fk,convenios_organization_id_fkey,convenios,organizations,
fk,convenios_organization_id_organizations_id_fk,convenios,organizations,
fk,crm_automation_executions_contact_id_fkey,crm_automation_executions,contacts,
fk,crm_automation_executions_rule_id_fkey,crm_automation_executions,crm_automation_rules,
